Request,Execution Time (s),CPU (%),Memory (%),Requests/s
272,0.005003,0.0,25.9,190.464301
273,0.004208,14.3,25.9,190.557568
274,0.005314,12.5,25.9,190.492491
275,0.003473,0.0,25.9,190.710390
276,0.004115,0.0,25.9,190.811957
277,0.004792,14.3,25.9,190.778004
278,0.005244,0.0,25.9,190.721718
279,0.004157,25.0,25.9,190.835670
280,0.005227,0.0,25.9,190.778555
281,0.005063,36.4,25.9,190.770100
282,0.006228,68.4,25.9,190.598047
283,0.006391,0.0,25.9,190.401034
284,0.004387,16.7,25.9,190.460514
285,0.004798,0.0,25.9,190.466034
286,0.004807,14.3,25.9,190.446266
287,0.004942,0.0,25.9,190.486937
288,0.004248,37.5,25.9,190.562871
289,0.005239,0.0,25.9,190.591907
290,0.004312,14.3,25.9,190.610924
291,0.003650,0.0,25.9,190.777426
292,0.004279,53.8,25.9,190.843015
293,0.005243,0.0,25.9,190.798416
294,0.004162,40.0,25.9,190.945516
295,0.004023,0.0,25.9,190.990905
296,0.004544,68.4,25.9,191.033745
297,0.005359,0.0,25.9,190.974611
298,0.004282,54.5,25.9,191.051372
299,0.005113,0.0,25.9,191.020084
300,0.004877,50.0,25.9,191.026098
301,0.004033,0.0,25.9,191.130114
302,0.004580,57.1,25.9,191.171299
303,0.005673,0.0,25.9,191.060305
304,0.005850,12.5,25.9,190.943792
305,0.004649,0.0,25.9,190.975694
306,0.004920,22.2,25.9,190.945648
307,0.004282,0.0,25.9,191.036129
308,0.005088,25.0,25.9,191.015948
309,0.004074,0.0,25.9,191.114530
310,0.004810,12.5,25.9,191.127215
311,0.004218,0.0,25.9,191.208381
312,0.003814,28.6,25.9,191.337117
313,0.005273,0.0,25.9,191.348356
314,0.005177,33.3,25.9,191.255510
315,0.004105,0.0,25.9,191.410521
316,0.004912,14.3,25.9,191.292161
317,0.004649,0.0,25.9,191.363446
318,0.003724,25.0,25.9,191.491942
319,0.003949,0.0,25.9,191.672179
320,0.004961,66.7,25.9,191.591320
321,0.004445,0.0,25.9,191.652599
322,0.003538,44.4,25.9,191.818831
323,0.004522,0.0,25.9,191.840587
324,0.004818,12.5,25.9,191.850621
325,0.005009,0.0,25.9,191.830408
326,0.005194,64.7,25.9,191.783959
327,0.005059,0.0,25.9,191.771783
