Request,Execution Time (s),CPU (%),Memory (%),Requests/s
284,0.003436,0.0,25.8,288.358197
285,0.004037,25.0,25.8,288.071788
286,0.003704,0.0,25.8,287.925957
287,0.003246,0.0,25.8,287.872546
288,0.003884,25.0,25.8,287.644071
289,0.003765,0.0,25.8,287.485021
290,0.003532,33.3,25.8,287.396353
291,0.003342,0.0,25.8,287.345144
292,0.003136,0.0,25.8,287.377828
293,0.003166,16.7,25.8,287.382336
294,0.003473,0.0,25.8,287.286249
295,0.003611,0.0,25.8,287.143224
296,0.003374,16.7,25.8,287.105575
297,0.003618,0.0,25.8,286.947178
298,0.003680,33.3,25.8,286.836351
299,0.003647,0.0,25.8,286.678961
300,0.003462,0.0,25.8,286.641192
301,0.003254,37.5,25.8,286.617804
302,0.003303,0.0,25.8,286.597622
303,0.003449,0.0,25.8,286.465177
304,0.003607,33.3,25.8,286.400741
305,0.003334,0.0,25.8,286.508045
306,0.003426,28.6,25.8,286.328207
307,0.003258,0.0,25.8,286.272035
308,0.003443,0.0,25.8,286.239778
309,0.002981,28.6,25.8,286.310544
310,0.002920,0.0,25.8,286.399434
311,0.002826,0.0,25.8,286.501398
312,0.004218,33.3,25.8,286.189039
313,0.003726,0.0,25.8,286.083749
314,0.002988,0.0,25.8,286.130619
315,0.002956,44.4,25.8,286.225689
316,0.003268,0.0,25.8,286.159062
317,0.003312,0.0,25.8,286.112770
318,0.003246,16.7,25.8,286.144112
319,0.003204,0.0,25.8,286.275438
320,0.003031,16.7,25.8,286.201530
321,0.003264,0.0,25.8,286.184501
322,0.003177,0.0,25.8,286.146116
323,0.003226,16.7,25.8,286.198944
324,0.002802,0.0,25.8,286.312799
325,0.002947,0.0,25.8,286.486481
326,0.003377,14.3,25.8,286.310206
327,0.003205,0.0,25.8,286.321593
328,0.002853,0.0,25.8,286.435988
329,0.002795,20.0,25.8,286.537163
330,0.003368,0.0,25.8,286.481469
331,0.003486,0.0,25.8,286.407046
332,0.003242,16.7,25.8,286.407492
333,0.002810,0.0,25.8,286.530499
334,0.002709,0.0,25.8,286.653989
335,0.003069,16.7,25.8,286.690657
336,0.003165,0.0,25.8,286.694277
337,0.002826,0.0,25.8,286.812247
338,0.002727,16.7,25.8,286.947851
339,0.004176,0.0,25.8,286.551546
340,0.003595,0.0,25.8,286.539522
341,0.003203,42.9,25.8,286.549843
342,0.002779,0.0,25.8,286.677679
343,0.002676,0.0,25.8,286.825525
344,0.003060,44.4,25.8,286.831751
345,0.002896,0.0,25.8,286.931276
346,0.003426,0.0,25.8,286.852146
347,0.003231,28.6,25.8,286.848406
348,0.002884,0.0,25.8,287.056685
349,0.002835,0.0,25.8,287.053387
350,0.002481,42.9,25.8,287.223145
351,0.002544,0.0,25.8,287.408856
352,0.002626,0.0,25.8,287.559412
353,0.002663,0.0,25.8,287.670141
354,0.003102,42.9,25.8,287.724005
355,0.002660,0.0,25.8,287.868274
356,0.002464,0.0,25.8,288.055825
357,0.002999,16.7,25.8,288.082966
358,0.003341,0.0,25.8,287.948245
359,0.004550,0.0,25.9,287.796630
360,0.003742,33.3,25.9,287.584931
361,0.003422,0.0,26.0,287.506711
362,0.004404,33.3,25.9,287.334103
363,0.004028,0.0,25.9,287.157180
364,0.003262,28.6,25.9,287.048568
365,0.003630,0.0,25.9,286.881593
366,0.003755,0.0,25.9,286.756695
367,0.003093,37.5,25.9,286.796750
368,0.003251,0.0,25.9,286.891245
369,0.003297,0.0,25.9,286.767646
370,0.003628,45.5,25.9,286.757744
371,0.003795,0.0,25.9,286.534317
372,0.003284,44.4,25.9,286.533740
373,0.003539,0.0,25.9,286.428931
374,0.004403,0.0,25.9,286.158765
375,0.003391,28.6,25.9,286.147169
376,0.003075,0.0,25.9,286.193689
377,0.002866,0.0,25.9,286.282472
378,0.003157,37.5,25.9,286.225617
379,0.003765,0.0,25.9,286.141010
380,0.005271,80.0,25.9,285.676252
381,0.003625,0.0,25.9,285.705366
382,0.003160,0.0,25.9,285.609493
383,0.003504,25.0,25.9,285.565751
384,0.002871,0.0,25.9,285.665008
385,0.002666,0.0,25.9,285.781518
386,0.003064,16.7,25.9,285.830035
387,0.003389,0.0,25.9,285.875045
388,0.003347,0.0,25.9,285.725213
389,0.003025,16.7,25.9,285.800913
390,0.003113,0.0,25.9,285.839449
391,0.002984,0.0,25.9,285.883130
392,0.003470,14.3,25.9,285.799018
393,0.003377,0.0,25.9,285.730885
394,0.003393,28.6,25.9,285.722348
395,0.003109,0.0,25.9,285.749731
396,0.003524,0.0,25.9,285.771965
397,0.003710,14.3,25.9,285.557905
398,0.003313,0.0,25.9,285.545210
399,0.004215,77.8,25.9,285.393902
