Request,Execution Time (s),CPU (%),Memory (%),Requests/s
230,0.004180,22.2,30.9,204.321685
231,0.003710,0.0,30.9,204.575139
232,0.003689,14.3,30.9,204.624375
233,0.018066,10.0,30.9,202.240127
234,0.004652,0.0,30.9,202.192598
235,0.004102,14.3,30.9,202.312998
236,0.004042,0.0,30.9,202.414843
237,0.005717,12.5,30.9,202.208446
238,0.004735,0.0,30.9,202.285664
239,0.003483,0.0,30.9,202.382762
240,0.003870,33.3,30.9,202.541476
241,0.004276,0.0,30.9,202.594913
242,0.003904,14.3,30.9,202.725768
243,0.004100,0.0,30.9,202.883939
244,0.004023,33.3,30.9,202.893690
245,0.003817,0.0,30.9,203.003169
246,0.004811,22.2,30.9,202.987605
247,0.004202,0.0,30.9,203.052290
248,0.004587,12.5,30.9,203.033990
249,0.004389,0.0,30.9,203.077660
250,0.003713,0.0,30.9,203.197085
251,0.003688,28.6,30.9,203.355166
252,0.005218,0.0,30.9,203.209942
253,0.004425,30.0,30.9,203.256036
254,0.003892,0.0,30.9,203.384536
255,0.003337,37.5,30.9,203.606448
256,0.003486,0.0,30.9,203.778248
257,0.003886,0.0,30.9,203.893447
258,0.003578,28.6,30.9,204.078481
259,0.003539,0.0,30.9,204.259231
260,0.002992,33.3,30.9,204.500362
261,0.004541,0.0,30.9,204.504374
262,0.003483,0.0,30.9,204.695130
263,0.003158,28.6,30.9,204.932786
264,0.003081,0.0,30.9,205.178311
265,0.005081,33.3,30.9,205.073156
266,0.003770,0.0,30.9,205.215201
267,0.004242,0.0,30.9,205.266905
268,0.003377,37.5,30.9,205.459242
269,0.004566,0.0,30.9,205.451770
270,0.003783,44.4,31.7,205.528545
271,0.004458,0.0,31.7,205.529081
272,0.005759,42.9,31.7,205.311458
273,0.004768,0.0,31.7,205.272884
274,0.005858,33.3,32.6,205.173197
275,0.004856,0.0,32.6,205.093511
276,0.004209,14.3,32.6,204.984224
277,0.003969,0.0,32.6,205.073180
278,0.005039,36.4,32.6,204.989528
279,0.003602,16.7,32.6,205.130353
280,0.003892,25.0,32.6,205.227785
281,0.005086,0.0,32.6,205.133067
282,0.005084,22.2,32.6,205.040317
283,0.005822,20.0,32.6,204.834635
284,0.004058,14.3,30.9,204.947924
285,0.004440,0.0,30.9,204.936090
286,0.003407,28.6,30.9,205.145512
287,0.004655,0.0,30.9,205.113021
288,0.004475,12.5,30.9,205.135688
289,0.004261,0.0,30.9,205.189737
290,0.004818,30.0,30.9,205.141707
291,0.003587,0.0,30.9,205.282923
292,0.004108,33.3,30.9,205.417059
293,0.005993,0.0,30.9,204.993835
294,0.005358,10.0,30.9,204.863455
295,0.004107,0.0,30.9,204.948175
296,0.004518,12.5,30.9,204.937592
297,0.004457,0.0,30.9,204.949570
298,0.003601,44.4,30.9,205.105219
299,0.005754,0.0,30.9,204.890743
300,0.004838,12.5,30.9,204.871859
301,0.004594,0.0,30.9,204.833394
302,0.004811,12.5,30.9,204.795232
303,0.005199,0.0,30.9,204.717030
304,0.003769,28.6,30.9,204.892805
305,0.005549,0.0,30.9,204.653056
306,0.003613,28.6,30.9,204.818302
307,0.004389,0.0,30.9,204.832709
308,0.003646,33.3,30.9,204.963702
309,0.003957,0.0,30.9,205.011675
310,0.004934,12.5,30.9,204.963453
311,0.003716,0.0,30.9,205.100892
312,0.003627,0.0,30.9,205.139472
313,0.005041,27.3,30.9,205.122360
314,0.004751,0.0,30.9,205.099290
315,0.003819,33.3,30.9,205.197181
